Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCenterDistrict,HealthArea,SanitBoro,SanitDistrict,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLAG,PFIRM15_FLAG,Version,price_sf
BK,1419,45,309,355,1002,17,35,11213,E234,71,32,5010,3,9,1B,400 UTICA AVENUE,R7-1,,,,C1-3,,,,,,N,O2,5,0,P,VIS BAN REALTY CORP,1458,2016,2016,0,2016,0,0,0,0,0,2,1,2,0,2,18,81,18,56,,3,N,5,0,16200,100800,0,0,1930,0,0,,,1.38,3.44,0,4.8,3,3014190045,0,355,1003165,181481,17b,,307 073,30507,,0,,1,,,17v1.1,50
BK,1737,47,303,1237,3007,13,33,11205,E230,79,36,1410,3,3,1A,117 SANDFORD STREET,M1-1,,,,,,,,,,N,G9,7,0,,117 SANFORD LLC,5400,5400,5400,0,0,0,2700,2700,0,0,2,1,1,0,1,54,100,54,98.42,,0,N,5,5,72900,270000,0,0,1931,0,0,,,1,0,1,2.4,3,3017370047,0,1237,997212,192647,13b,,303 055,30608,,0,,1,,,17v1.1,50
BK,2534,22,301,579,2025,14,33,11222,E238,94,30,300,3,1,1B,239 INDIA STREET,M3-1,,,,,,,,,,N,O2,5,0,P,INDIA STREET CORP.,12500,4500,4500,0,4500,0,0,0,0,0,2,1,2,0,1,37.33,200,25,100,,0,Y,4,5,140850,225000,0,84150,2003,2010,2010,,,0.36,0,2,0,3,3025340022,0,579,998025,206418,13a,,304 047,30901,,0,,1,,,17v1.1,50
BK,6819,83,315,556,1001,21,48,11229,E276,61,37,8710,3,15,1E,1819 EAST 13 STREET,R5B,,,,,,,,,,N,D7,4,0,,AMK II REALTY LLC,4000,20800,10000,10800,10000,0,0,0,0,0,2,1,6,8,9,40,100,40,50,,0,N,5,2,18215,1040000,0,274469,1920,0,0,,,5.2,1.35,0,2,3,3068190083,0,556,995581,159728,22d,,314 022,32010,,0,,1,,,17v1.1,50
BK,7029,35,313,336,2004,21,47,11224,E318,60,37,9010,3,13,2C,3740 OCEANIC AVENUE,R3-1,,,,,,,,,,N,M9,8,0,X,KOZNITZ CONGREGATION,3500,3105,2070,1035,0,0,0,0,0,2070,2,2,2,1,2,35,100,23,45,G,0,N,5,5,70650,155250,70650,155250,1938,0,0,,,0.89,0.6,0,1,3,3070290035,0,336,983000,148815,28b,,318 085,32104,,0,,1,,1,17v1.1,50
BK,7618,66,318,740,2001,22,45,11210,L159,63,35,8810,3,18,6D,1805 FLATBUSH AVENUE,R5,,,,C2-2,,,,,,N,K4,4,0,,"MERVEILLE, GLADYS",1294,3690,2460,1230,1230,1230,0,0,0,0,2,1,3,2,4,61.22,41.58,60,41,,2,Y,3,0,13050,184500,0,0,1931,0,0,,,2.85,1.25,0,2,3,3076180066,0,740,1000821,167402,23b,,315 009,32302,,0,,1,,,17v1.1,50
BK,869,1,307,149,4002,15,38,11215,L122,72,39,4700,3,7,1E,511 7 AVENUE,R5B,,,,,,,,,,N,W1,8,0,C,DCAS/DEPARTMENT OF ED,45000,75783,75783,0,0,0,0,0,0,75783,2,1,4,0,1,180.33,250,60,240,,1,N,3,2,634500,3789450,634500,3789450,1930,0,0,,,1.68,1.35,0,2,3,3008690001,0,149,988148,180065,16d,,306 043,30309,,0,,1,,,17v1.1,50.00395867
BK,2317,9,301,557,1001,14,33,11249,E221,94,30,400,3,1,2B,58 NORTH 8 STREET,M1-2/R6A,,,,,,MX-8,,,,N,O5,5,0,P,101 KENT ASSOCIATES I,1462,5849,5849,0,0,0,400,1189,0,4260,2,1,4,0,1,20.33,71.92,20.33,71.92,,2,N,3,2,28350,292500,0,0,1955,1996,0,,,4,3,2,3,3,3023170009,0,557,995051,201841,12c,,304 013,30804,,0,,1,,,17v1.1,50.00854847
BK,1885,7503,303,1237,2001,14,33,11205,L119,79,36,1410,1,3,,38 SKILLMAN STREET,M1-2/R6A,,,,,,MX-4,,,,N,R4,3,1,,,4000,24676,3810,20866,0,0,0,3810,0,0,2,2,5,20,20,0.09,0,0,0,,0,N,0,5,54000,1234188,0,1135316,2003,0,0,,,6.17,3,2,3,3,3018857503,1056,1237,995902,193427,12d,,303 052,30701,,0,,1,,,17v1.1,50.01572378
BK,6583,92,312,440,3001,21,44,11230,L153,66,35,7120,3,12,6E,1613 MC DONALD AVENUE,R5,,,,C2-3,,OP,,,,N,E1,6,0,,CB REALTY COMPANY LLC,2240,2600,2600,0,1000,0,0,0,1600,0,2,1,2,0,1,20,112,20,80,E,3,N,5,2,75600,130050,0,0,1925,0,0,,,1.16,1.25,0,2,3,3065830092,0,440,991605,162793,22d,,313 064,32002,,0,,1,,,17v1.1,50.01923077
BK,2512,70,301,563,3001,14,33,11222,L106,94,30,100,3,1,1B,119 GREEN STREET,M1-2/R6A,,,,,,MX-8,,,,N,E1,6,0,,DG GREENSTREET LLC,3135,4750,4750,0,0,0,0,0,4750,0,2,1,2,0,1,33,95,33,95,,0,N,5,5,44550,237600,0,0,1989,0,0,,,1.52,3,2,3,3,3025120070,0,563,996202,206609,12c,,304 037,30901,,3025120066,9/16/1991,1,,,17v1.1,50.02105263
BK,3215,31,304,393,1000,32,34,11221,E217,83,34,3200,3,4,1B,569 HART STREET,R6,,,,,,,,,,N,M1,8,0,P,FRIENDLY CHRISTIAN CH,2375,2375,2375,0,0,0,0,0,0,2375,2,1,1,0,0,25,95,25,95,,3,N,5,0,15300,118800,15300,118800,1951,0,0,,,1,2.43,0,4.8,3,3032150031,0,393,1003865,193286,13b,,309 002,31103,,0,,1,,,17v1.1,50.02105263
BK,2719,23,301,499,2006,14,33,11222,E229,94,30,200,3,1,3B,495 GRAHAM AVENUE,R6B,,,,,,,,,,N,O2,5,0,,"ECAE 54, LLC",2285,4570,4570,0,2327,0,2243,0,0,0,2,1,2,0,1,46.42,55.25,46.42,55.25,,3,Y,5,2,94500,228600,0,0,1930,2002,2004,,,2,2,0,2,3,3027190023,0,499,999110,201713,13a,,304 029,30905,,0,,1,,,17v1.1,50.02188184
BK,1449,60,316,365.02,1007,23,41,11233,L120,73,34,3700,3,16,1B,204 MOTHER GASTON BLVD,R6,,,,,,,,,,N,C7,4,0,,SIMCHA TAMID LLC,3217,8960,670,8290,0,670,0,0,0,0,2,1,4,13,14,32.17,100,32,70,,1,N,3,2,10350,448200,0,0,1910,0,0,,,2.79,2.43,0,4.8,3,3014490060,0,36502,1009594,185022,17c,,307 032,30508,,0,,1,,,17v1.1,50.02232143
BK,1375,12,308,359,2000,17,41,11233,L123,77,32,5020,3,8,3A,1600 PARK PLACE,R6,,,,C2-3,,,,,,N,W1,8,0,C,DCAS/DEPARTMENT OF ED,46958,77741,77741,0,77741,0,0,0,0,0,2,1,4,0,1,367.58,127.75,299.58,65.83,,0,N,5,2,304200,3889350,304200,3889350,1925,2009,0,,,1.66,2.43,0,4.8,3,3013750012,0,359,1005297,184014,17a,,307 048,30506,,0,,1,,,17v1.1,50.02958542
BK,235,20,302,3.01,2001,13,33,11201,E205,84,38,2300,3,2,1A,135 WILLOW STREET,R6,,,,,,,,,LH-1,N,D4,3,0,,135 WILLOW OWNERS COR,14250,91416,0,91416,0,0,0,0,0,0,2,1,10,112,112,142.5,100,142.5,75.5,,0,Y,5,2,553500,4574250,135466,135466,1956,0,0,Brooklyn Heights Historic District,,6.42,2.43,0,4.8,3,3002350020,0,301,985458,193264,12d,,302 013,30106,,0,,1,,,17v1.1,50.03773956
BK,166,33,302,37,1010,15,33,11217,E207,84,38,2400,3,2,2B,324 LIVINGSTON STREET,C6-4,,,,,,DB,,,,N,S5,4,0,,324 LIVINGSTON STREET,1418,5600,1400,4200,0,1400,0,0,0,0,2,1,4,6,7,20,70.75,20,70,,0,N,5,5,4708,280215,0,0,1920,0,0,,,3.95,10,10,10,3,3001660033,0,37,989275,189898,16c,,302 023,30104,,0,,1,,,17v1.1,50.03839286
BK,2802,10,301,449,4005,14,33,11222,L146,94,30,900,3,1,3A,46 TOWNSEND STREET,M3-1,,,,,,,,,,N,E9,6,0,,WASTE MANAGEMENT OF N,5000,5000,5000,0,0,0,0,5000,0,0,2,1,1,0,1,25,200,25,200,,2,N,4,0,90000,250200,0,0,1992,0,0,,,1,0,2,0,3,3028020010,0,449,1003258,204046,13a,,309 071,31001,,0,,1,,,17v1.1,50.04
BK,3189,32,304,447,1007,32,34,11237,L124,83,34,2200,3,4,1A,279 STARR STREET,M1-1,,,,,,,,,,N,E9,6,0,,279 STARR ST. CORP.,2500,2500,2500,0,0,0,0,2500,0,0,2,1,1,0,1,25,100,25,95,,3,N,5,2,45000,125100,0,0,2002,2003,0,,,1,0,1,2.4,3,3031890032,0,447,1005941,196807,13b,,309 048,31102,,0,,1,,,17v1.1,50.04
BK,6672,6,311,408,3002,21,47,11223,E253,62,37,8522,3,11,6E,1802 WEST 8 STREET,R5B,,,,C2-3,,,,,,N,S9,4,0,,1802 W 8TH ST LLC,4000,5450,1817,3633,0,1817,0,0,0,0,2,2,3,6,8,40,100,20,90.83,,0,N,3,5,8349,272740,0,0,1909,0,0,,,1.36,1.35,0,2,3,3066720006,0,408,989524,158992,28c,,314 062,32005,,0,,1,,,17v1.1,50.0440367
BK,1618,15,303,387,1001,16,41,11221,E222,81,32,2100,3,3,5A,552 VAN BUREN STREET,C4-4L,R6A,,,,,,,,,Y,E7,6,0,P,"CUBESMART, L.P.",8500,40445,40445,0,0,0,0,40445,0,0,2,1,4,0,1,85,100,85,95,,0,N,5,5,68850,2024100,0,1870650,1910,0,0,,,4.76,3.45,4,4,3,3016180015,0,387,1004542,191295,17a,,305 012,30604,,0,,1,,,17v1.1,50.04574113
BK,1926,1,303,235,1002,13,33,11205,E230,79,36,1410,3,3,1A,973 KENT AVENUE,R7A,,,,C2-4,,,,,,N,G1,10,0,,973 KENT AVE. LLC,983,980,980,0,0,0,980,0,0,0,2,1,1,0,1,20,49.17,20,49,,0,N,5,5,9000,49050,0,0,1955,0,0,,,1,4,0,4,3,3019260001,0,235,995772,190992,16c,,303 049,30702,E-285,0,,1,,,17v1.1,50.05102041
BK,2443,1,301,549,2001,14,34,11249,E221,90,30,500,3,1,2B,347 BERRY STREET,M1-2/R6,,,,,,MX-8,,,,N,D7,4,0,,95 SOUTH 5TH LLC,6870,18619,675,17944,0,675,0,0,0,0,2,2,6,23,24,72.67,96,36,75,,0,Y,3,5,123750,931950,0,0,1950,2014,2013,,,2.71,2.7,2,4.8,3,3024430001,0,549,994115,198629,12d,,303 011,30806,,3024430001,12/2/2013,1,,,17v1.1,50.05370858
BK,1177,31,308,215,2000,17,35,11238,E280,77,36,2720,3,8,1A,810 CLASSON AVENUE,R7A,,,,,,,,,,N,W8,8,0,P,COMMUNITY COUNSELING&,5200,6500,6500,0,0,0,0,0,0,6500,2,1,2,0,1,52,100,52,100,,0,N,5,2,73800,325350,0,0,1920,0,0,,,1.25,4,0,4,3,3011770031,0,215,995031,184401,16c,,306 056,30408,,0,,1,,,17v1.1,50.05384615
BK,1155,59,308,305,3002,17,35,11238,E219,77,36,2710,3,8,1A,489 PROSPECT PLACE,R6A,,,,,,,,,,N,C1,2,0,,489 PROSPECT REALTYIN,4000,10752,0,10752,0,0,0,0,0,0,2,1,4,21,21,40,100,40,88,,0,Y,5,2,36000,538200,0,0,1931,0,0,,,2.69,3,0,3,3,3011550059,0,305,995304,185591,16c,,306 055,30407,,0,,1,,,17v1.1,50.05580357
BK,1113,79,307,169,3000,15,39,11215,L122,72,39,4700,3,7,1C,437 PROSPECT AVENUE,R5B,,,,,,,,,,N,C1,2,0,,437 PROSPECT AVENUE A,8452,17000,0,17000,0,0,0,0,0,0,2,1,4,16,16,50,145.83,50,92,,0,Y,5,2,39150,850950,0,0,1920,0,0,,,2.01,1.35,0,2,3,3011130079,0,169,988910,179776,16d,,306 044,30406,,0,,1,,,17v1.1,50.05588235
BK,8706,50,313,610.03,1004,21,48,11235,L169,60,37,9120,3,13,2A,3119 CONEY ISLAND AVENUE,R6,,,,,,,,,,N,S3,4,0,,"BRIGHTON SPORTS, LLC",1440,2160,476,1684,0,476,0,0,0,0,2,1,2,3,4,18,80,18,60,,0,N,5,5,37091,108125,0,0,1930,0,0,,,1.5,2.43,0,4.8,3,3087060050,0,61003,995508,150556,28d,,318 032,32602,,0,,1,,1,17v1.1,50.05787037
BK,1061,28,306,159,2000,13,39,11217,L105,78,36,4500,3,6,3E,220 LINCOLN PLACE,R7B,,,,,,,,,,N,C1,2,0,,220 LINCOLN LLC,2500,5064,0,5064,0,0,0,0,0,0,2,1,3,9,9,25,100,25,50,,0,N,5,1,4789,253500,0,0,1920,0,0,Park Slope Historic District,,2.03,3,0,3,3,3010610028,0,159,991688,185176,16c,,306 050,30405,,0,,1,,,17v1.1,50.05924171
BK,1498,30,316,373,4000,23,41,11233,E233,73,34,3100,3,16,2B,880 MACON STREET,R6,,,,,,,,,,N,C1,2,0,,880 MACON LLC,3217,7900,0,7900,0,0,0,0,0,0,2,1,4,8,8,32.17,100,32,65,,3,N,5,0,52761,395501,44703,387443,2014,0,0,,,2.46,2.43,0,4.8,3,3014980030,0,373,1007649,188762,17a,,305 045,30601,,3014980030,9/16/1991,1,,,17v1.1,50.06341772
BK,3323,17,304,417,4001,32,34,11221,E277,83,34,3400,3,4,2A,116 GROVE STREET,R6,,,,,,,,,,N,C1,2,0,,"FRIEDMAN, LAWRENCE G",7500,19000,0,19000,0,0,0,0,0,0,2,2,4,32,32,75,100,37.5,89,,0,N,5,5,168750,951300,0,0,1932,1993,0,,,2.53,2.43,0,4.8,3,3033230017,0,417,1006388,191929,13b,Y,309 015,31105,,0,,1,,,17v1.1,50.06842105
BK,1181,55,308,217,2003,17,35,11238,E280,77,36,2720,3,8,1A,321 EASTERN PARKWAY,R7A,,,,C2-4,,,,,,N,C6,2,0,,315 21 EASTERN PKWAY,7348,20240,0,20240,0,0,0,0,0,0,2,1,4,20,20,55.25,133,55,90,,3,N,5,2,115650,1013400,71892,71892,1920,1988,0,,,2.75,4,0,4,3,3011810055,0,217,995838,183814,16c,Y,307 035,30408,,0,,1,,,17v1.1,50.06916996
BK,2029,40,302,211,2005,13,35,11205,E207,88,36,1100,3,2,4D,40 CUMBERLAND STREET,R6,,,,,,,,,,N,C1,2,0,,MIT REALTY LLC,2500,7800,0,7800,0,0,0,0,0,0,2,1,4,12,12,25,100,25,78,,0,N,5,2,14400,390600,0,0,1905,0,0,,,3.12,2.43,0,4.8,3,3020290040,0,211,991217,193162,12d,,302 047,30705,,0,,1,,,17v1.1,50.07692308
BK,3013,24,301,453,2008,32,34,11237,E237,90,30,900,3,1,5B,1075 FLUSHING AVENUE,M1-1,,,,,,,,,,N,E1,6,0,P,OSZMIAN MARTIN,1950,1950,1950,0,0,0,0,0,1950,0,2,1,1,0,1,25,84.08,25,84,,0,Y,5,5,39600,97650,0,0,1991,0,0,,,1,0,1,2.4,3,3030130024,0,453,1003833,196023,13b,,309 035,31003,,0,,1,,,17v1.1,50.07692308
BK,1178,79,308,217,2001,17,35,11238,E280,77,36,2720,3,8,1A,495 LINCOLN PLACE,R7A,,,,,,,,,,N,C1,2,0,P,CLASSON HEIGHTS LLC,11039,25556,0,25556,0,0,0,0,0,0,2,2,4,31,31,80,132,80,100,,0,Y,5,2,87750,1279800,0,0,1920,1981,0,,,2.32,4,0,4,3,3011780079,0,217,995409,184203,16c,,307 033,30408,,0,,1,,,17v1.1,50.07825951
BK,3759,40,305,1158,1000,19,42,11207,L103,75,33,6100,3,5,1D,428 MILLER AVENUE,R6,,,,C1-3,,,,,,N,M1,8,0,P,SHEFFIELD CONGREGATIO,8000,14000,14000,0,0,0,0,0,0,14000,2,2,1,0,1,100,80,75,95,,0,Y,3,5,39600,701100,39600,701100,1993,0,0,,,1.75,2.43,0,4.8,3,3037590040,0,1158,1014516,183475,17d,,316 019,31206,,0,,1,,,17v1.1,50.07857143
BK,6221,7501,310,200,2000,20,43,11228,E284,68,31,8010,4,10,,1270 BAY RIDGE PARKWAY,R4-1,,,,,,,,,,N,RM,4,1,,,6000,12159,6650,6427,5732,0,0,0,0,918,2,1,3,6,8,60,100,0,0,,0,N,0,5,85853,608992,0,400993,2008,0,0,,,2.03,0.9,0,2,3,3062217501,2421,200,981993,165298,22b,,311 071,31902,,3062210034,7/28/2009,1,,,17v1.1,50.08569784
BK,402,39,306,69,3001,15,33,11201,E224,76,38,2400,3,6,2D,204 SMITH STREET,R6B,,,,C2-4,,,,,,N,S4,4,0,,JFK ASSOCIATES LLC,1600,3800,1265,2535,0,1265,0,0,0,0,2,1,3,4,5,20,80,20,80,E,3,N,5,5,118548,190334,0,0,1931,0,0,,,2.38,2,0,2,3,3004020039,0,69,986445,188751,16c,,301 042,30203,,0,,1,,,17v1.1,50.08789474
BK,7918,61,318,960,1023,18,45,11236,E310,69,33,7510,3,18,2C,8123 FOSTER AVENUE,M1-1,,,,,,,,,,N,E1,6,0,,I.J. LITWAK REALTY LI,27240,27240,27240,0,0,0,0,0,27240,0,2,1,1,0,1,100,200,0,0,,0,Y,5,5,490500,1364400,0,0,1990,0,0,,,1,0,1,2.4,3,3079180061,0,960,1007001,173107,23a,,317 018,32401,,0,,1,,,17v1.1,50.08810573
BK,1381,47,308,359,2001,17,41,11233,L123,77,32,5020,3,8,3A,558 RALPH AVENUE,R6,,,,C1-3,,,,,,N,C7,4,0,,558 RALPH AVE RLTY IN,3125,10170,2543,7627,0,2543,0,0,0,0,2,1,4,12,16,29,107.75,29,103,E,0,N,3,2,35100,509400,0,0,1925,0,0,,,3.25,2.43,0,4.8,3,3013810047,0,359,1005715,183529,17b,,307 048,30506,,0,,1,,,17v1.1,50.08849558
BK,6182,40,311,264,1000,20,43,11204,L168,62,31,8120,3,11,2D,7102 18 AVENUE,R5,,,,C1-2,,,,,,N,S9,4,0,,"CONTE, AS TRUSTEE, SI",2000,4500,1500,3000,0,1500,0,0,0,0,2,1,3,4,7,20,100,20,70,E,0,N,3,2,7172,225412,0,0,1931,0,0,,,2.25,1.25,0,2,3,3061820040,0,264,985917,163615,22d,,312 061,31901,,0,,1,,,17v1.1,50.09155556
BK,1833,1,303,249,2001,13,36,11216,E235,79,32,2800,3,3,2B,425 NOSTRAND AVENUE,R6A,,,,,,,,,,N,C1,2,0,P,BEDFORD STUY NSA IIRE,4000,9360,0,9360,0,0,0,0,0,0,2,1,4,12,12,40,100,31,84,,0,N,5,2,72000,468900,72000,468900,1931,1983,0,Bedford Historic District,,2.34,3,0,3,3,3018330001,0,249,998175,188111,17a,,305 030,30611,,0,,1,,,17v1.1,50.09615385
BK,6746,11,314,538,3003,21,48,11230,L156,70,35,7310,3,14,4C,1724 AVENUE M,R7A,,,,C2-3,,,,,,N,K2,5,0,,1724 AVE M,1712,3880,3880,0,1552,2328,0,0,0,0,2,1,2,0,4,20,85.58,20,59,,0,N,3,5,54000,194400,0,0,1931,0,0,,,2.27,4,0,4,3,3067460011,0,538,996110,164462,22d,,313 031,32007,,0,,1,,,17v1.1,50.10309278
BK,5510,1,312,242,1001,20,44,11204,E247,66,31,8110,3,12,4C,5911 16 AVENUE,R5,,,,,,,,,,N,O7,5,0,P,"BERGER, ALVIN",17379,17379,17379,0,17379,0,0,0,0,0,2,1,1,0,5,164.33,90,160,90,,0,Y,3,5,60300,870750,0,0,1931,2014,0,,,1,1.25,0,2,3,3055100001,0,242,986637,166980,22d,,310A018,31703,,0,,1,,,17v1.1,50.10357328
BK,800,5,307,98,4001,15,38,11220,E201,72,39,6500,3,7,3D,5109 5 AVENUE,C4-3A,,,,,,,,,,N,K2,5,0,,"ESTJON,",7728,21600,21600,0,0,21600,0,0,0,0,2,1,3,0,1,79.33,100,79.33,90,,0,Y,5,5,121500,1082250,0,0,1931,0,0,,,2.8,3,3,3,3,3008000005,0,98,981225,173962,22a,,306A027,30306,,0,,1,,,17v1.1,50.10416667
BK,1894,1,302,191,1008,14,35,11205,L119,88,36,1410,3,2,4E,105 STEUBEN STREET,M1-1,,,,,,,,,,N,G2,10,0,P,107 STEUBEN STREET LL,5000,3332,3332,0,850,0,2482,0,0,0,2,1,2,0,1,50,100,25,100,,1,N,5,2,51750,166950,0,0,1950,2013,0,,,0.67,0,1,2.4,3,3018940001,0,191,994526,192211,12d,,302 054,30701,,3018940001,12/30/2013,1,,,17v1.1,50.10504202
BK,5320,9,307,504,2001,15,39,11218,E240,72,35,5310,3,7,1D,31 OCEAN PARKWAY,R7A,,,,,,OP,,,,N,D1,3,0,,OCEAN 31 LIMITED PART,27099,90900,0,90900,0,0,0,0,0,0,2,1,6,83,83,225.17,120,214,90,,0,Y,3,2,333900,4554900,0,0,1929,2010,0,,,3.35,4,0,4,3,3053200009,0,504,991431,176012,16d,,310A046,31607,,0,,1,,,17v1.1,50.10891089
BK,1641,48,303,293,3000,16,36,11221,E214,81,32,2100,3,3,4B,182 MALCOLM X BOULEVARD,R6A,,,,C2-4,,,,,,N,C1,2,0,P,182 MXB REALTY LLC,2500,11075,0,11075,0,0,0,0,0,0,2,1,5,10,10,25,100,25,80,,2,N,3,2,68526,554976,20477,506927,2016,2015,0,,,4.43,3,0,3,3,3016410048,0,293,1003604,189646,17a,,305 022,30605,,0,,1,,,17v1.1,50.11069977
BK,660,19,307,101,3003,15,38,11232,E228,72,39,4400,3,7,2D,160 27 STREET,M1-2D,,,,,,,,,,N,E1,6,0,,"160 27TH STREET, LLC",2304,2254,2254,0,0,0,0,0,2254,0,2,1,1,0,1,23,100.17,23,98,,3,N,5,0,32850,112950,0,0,1936,0,0,,,0.98,1.65,2,4.8,3,3006600019,0,101,984069,179718,16d,,306 019,30301,,0,,1,,,17v1.1,50.11091393
BK,1548,58,303,301,3001,16,41,11233,L176,81,32,3600,3,3,5B,989 HERKIMER STREET,R6B,,,,,,,,,,N,M1,8,0,X,NEW FAITH COMMUNITY B,2500,3125,3125,0,0,0,0,0,0,3125,2,1,1,0,1,25,100,25,75,,0,N,5,2,42750,156600,42750,156600,1926,0,0,,,1.25,2,0,2,3,3015480058,0,301,1006266,186402,17a,,307 006,30603,,0,,1,,,17v1.1,50.112
BK,4676,70,317,868,3002,18,41,11203,L174,67,35,5510,3,17,3C,801 UTICA AVENUE,R5,,,,C1-2,,,,,,N,K1,5,0,,ARUBA TRADING CORP,4000,2200,2200,0,0,2200,0,0,0,0,2,1,1,0,3,40,100,40,55,,0,N,5,5,54000,110250,0,0,1931,0,0,,,0.55,1.25,0,2,3,3046760070,0,868,1003613,177380,17b,,310 059,31502,,0,,1,,,17v1.1,50.11363636
BK,1290,9,309,319,2001,17,35,11225,L132,71,32,4800,3,9,1A,875 NOSTRAND AVENUE,R6,,,,C1-3,,,,,,N,K4,4,0,,RAJENDRA PERSAUD LIVI,1842,2173,1289,884,0,1289,0,0,0,0,2,1,2,1,2,18.42,100,18.42,48,E,3,N,5,2,20700,108900,0,0,1924,0,0,,,1.18,2.43,0,4.8,3,3012900009,0,319,997986,182227,17b,,307 055,30503,,0,,1,,,17v1.1,50.11504832
BK,1290,10,309,319,2001,17,35,11225,L132,71,32,4800,3,9,1A,873 NOSTRAND AVENUE,R6,,,,C1-3,,,,,,N,K4,4,0,P,"RAJENDRA PERSAUD, TRU",1842,2173,1289,884,0,1289,0,0,0,0,2,1,2,1,2,18.42,100,18.42,50,E,3,N,5,2,20700,108900,0,0,1924,0,0,,,1.18,2.43,0,4.8,3,3012900010,0,319,997988,182246,17b,,307 055,30503,,0,,1,,,17v1.1,50.11504832
BK,7666,42,318,746,2005,22,45,11210,E309,63,35,8810,3,18,6E,3002 AVENUE M,R4,,,,C2-2,,,,,,N,K2,5,0,,ENJ REALTY INC,4500,6950,6950,0,3250,3700,0,0,0,0,2,1,2,0,2,45,100,25,82,E,2,N,3,0,60750,348300,0,0,1931,2000,0,,,1.54,0.9,0,2,3,3076660042,0,746,999450,164938,23b,,313 008,32304,,3076660042,8/11/2008,1,,,17v1.1,50.11510791
BK,3073,5,301,493,4000,14,34,11206,E237,90,30,800,3,1,5B,236 JOHNSON AVENUE,R6,,,,C1-3,,,,,,N,F5,6,0,P,"ZADS REALTY, LLC",2500,4750,4750,0,0,0,0,0,4750,0,2,1,3,0,1,25,100,25,100,E,0,N,5,5,42750,238050,0,0,1920,0,0,,,1.9,2.43,0,4.8,3,3030730005,0,493,1001085,196766,13b,,309 029,31004,,0,,1,,,17v1.1,50.11578947
BK,2415,19,301,551,1004,14,33,11249,E221,90,30,400,3,1,2B,54 SOUTH 2 STREET,M1-4/R6A,,,,,,MX-8,,,,N,K4,4,0,,"54 S. SECOND STREET,",3750,7030,3570,3460,0,0,0,0,0,3570,2,1,2,2,3,50,75,50,70,,0,N,5,2,67500,352350,0,0,1880,2011,0,,,1.87,3,2,3,3,3024150019,0,551,993718,199514,12d,,303 007,30806,E-261,0,,1,,,17v1.1,50.12091038
BK,1315,6,309,329,4000,17,40,11225,E249,71,32,4800,3,9,2A,258 EMPIRE BOULEVARD,R5,,,,C1-3,,,,,,N,O5,5,0,P,EMPIRE TOWER PARTNERS,7133,2828,2828,0,1892,936,0,0,0,0,2,2,2,0,2,100,71.33,20,30,G,0,N,3,5,64350,141750,0,0,1925,0,0,,,0.4,1.25,0,2,3,3013150006,0,329,997127,181001,17b,,307 066,30504,,0,,1,,,17v1.1,50.12376238
BK,1233,9,308,317.01,2001,17,36,11216,E219,77,32,2900,3,8,2A,101 ROGERS AVENUE,R6A,,,,C2-4,,,,,,N,C1,2,0,P,SHINE HOLDING GROUP 1,3000,8744,0,8744,0,0,0,0,0,0,2,1,4,13,13,30,100,30,65,,0,N,5,2,40500,438300,0,0,1905,0,0,,,2.91,3,0,3,3,3012330009,0,31701,997402,184880,17a,,307 017,30501,,0,,1,,,17v1.1,50.12580055
BK,5290,7501,312,226,2002,15,39,11218,E282,66,39,6900,3,12,,1131 39 STREET,R6,,,,,,,,,,N,R1,2,1,,,1904,5208,0,5208,0,0,0,0,0,0,2,1,4.5,4,4,20,95.2,0,0,,0,N,5,5,6896,261108,0,250576,2005,0,0,,,2.74,2.43,0,4.8,3,3052907501,1478,226,987191,173468,22c,,36A 055,31606,,3052900018,5/1/2006,1,,,17v1.1,50.1359447
BK,1248,48,308,317.02,1000,17,35,11213,L132,77,32,2900,3,8,2A,901 ST JOHNS PLACE,R6,,,,,,,,,,N,C1,2,0,,901 SAINT JOHNS PROPE,4045,5421,0,5421,0,0,0,0,0,0,2,1,3,12,12,26,155.58,26,72,,0,N,5,5,54450,271800,0,0,1905,2008,0,Crown Heights North Historic District II,,1.34,2.43,0,4.8,3,3012480048,0,31702,998551,184050,17a,,307 039,30502,,0,,1,,,17v1.1,50.13835086
